1000
929.843000 915.295000 1
566.742000 750.624000 1
859.277000 561.188000 1
732.408000 664.955000 1
960.807000 113.968000 1
656.752000 757.528000 1
868.700000 124.267000 1
680.755000 599.933000 1
147.657000 815.095000 1
560.033000 156.985000 1
714.306000 627.726000 1
591.339000 334.506000 1
555.855000 770.185000 1
765.284000 306.822000 1
489.037000 522.425000 1
711.509000 418.880000 1
437.720000 278.252000 1
685.856000 813.349000 1
355.792000 418.265000 1
994.656000 316.600000 1
532.233000 651.408000 1
590.480000 917.286000 1
292.027000 271.235000 1
33.571000 956.037000 1
86.330000 109.956000 1
113.022000 316.988000 1
737.682000 220.713000 1
167.847000 293.538000 1
990.899000 449.483000 1
116.712000 996.288000 1
971.908000 828.222000 1
931.521000 409.628000 1
622.826000 617.377000 1
739.329000 978.618000 1
551.994000 733.985000 1
295.218000 600.580000 1
901.745000 402.050000 1
34.218000 193.773000 1
673.285000 67.789000 1
149.810000 275.967000 1
177.746000 779.184000 1
109.308000 431.780000 1
999.898000 277.155000 1
241.670000 507.149000 1
726.638000 358.383000 1
19.789000 698.547000 1
702.957000 467.662000 1
624.527000 325.783000 1
85.040000 363.857000 1
820.753000 153.386000 1
614.194000 632.324000 1
753.966000 515.940000 1
34.374000 304.536000 1
226.065000 224.012000 1
372.326000 892.227000 1
499.979000 66.424000 1
671.411000 125.639000 1
14.556000 671.309000 1
402.794000 256.227000 1
694.810000 129.433000 1
130.962000 714.600000 1
344.332000 350.271000 1
182.262000 968.859000 1
192.406000 783.654000 1
849.068000 13.159000 1
453.393000 979.615000 1
645.483000 723.711000 1
495.555000 196.210000 1
28.248000 721.620000 1
420.222000 400.574000 1
613.847000 436.553000 1
983.350000 801.610000 1
562.193000 997.906000 1
989.272000 964.987000 1
770.485000 684.082000 1
610.772000 417.799000 1
915.034000 471.456000 1
284.422000 613.649000 1
956.668000 476.828000 1
913.655000 805.736000 1
489.988000 367.048000 1
785.351000 651.823000 1
90.760000 797.258000 1
848.033000 119.008000 1
35.230000 268.255000 1
35.934000 165.429000 1
221.161000 19.284000 1
967.040000 783.354000 1
533.542000 472.664000 1
264.693000 820.380000 1
673.098000 391.818000 1
754.531000 588.133000 1
863.274000 38.954000 1
718.134000 336.294000 1
515.782000 631.789000 1
142.031000 5.770000 1
998.838000 443.734000 1
173.946000 89.598000 1
757.345000 21.979000 1
208.606000 792.575000 1
806.587000 760.892000 1
474.357000 27.748000 1
780.176000 441.397000 1
327.454000 830.070000 1
430.413000 108.499000 1
650.450000 103.511000 1
500.317000 921.334000 1
207.996000 879.944000 1
960.288000 926.130000 1
216.238000 476.070000 1
557.920000 874.621000 1
998.193000 73.110000 1
834.708000 688.491000 1
162.708000 592.053000 1
226.822000 887.666000 1
900.980000 33.409000 1
648.558000 375.337000 1
577.509000 945.086000 1
333.086000 421.315000 1
291.508000 279.851000 1
529.815000 941.959000 1
383.363000 546.484000 1
379.645000 591.359000 1
942.780000 339.933000 1
33.842000 159.019000 1
332.355000 591.762000 1
549.992000 330.548000 1
664.872000 901.052000 1
535.391000 343.932000 1
9.457000 762.214000 1
747.950000 910.438000 1
795.623000 396.508000 1
802.127000 889.485000 1
857.946000 651.566000 1
827.152000 149.454000 1
931.417000 356.967000 1
607.765000 831.132000 1
419.804000 987.410000 1
422.492000 362.584000 1
327.343000 456.334000 1
37.955000 176.051000 1
564.448000 587.948000 1
506.599000 745.672000 1
489.000000 558.343000 1
89.604000 498.458000 1
320.557000 837.554000 1
925.248000 632.532000 1
750.414000 243.727000 1
522.017000 124.712000 1
895.293000 349.170000 1
274.166000 343.063000 1
222.489000 398.284000 1
174.195000 642.293000 1
385.694000 113.039000 1
521.230000 229.390000 1
569.373000 559.185000 1
405.441000 650.173000 1
147.133000 428.392000 1
395.845000 152.486000 1
986.735000 1.801000 1
167.296000 307.292000 1
839.355000 608.896000 1
939.825000 106.121000 1
852.623000 978.194000 1
230.833000 264.269000 1
843.716000 21.352000 1
607.332000 66.206000 1
419.636000 781.527000 1
224.851000 321.682000 1
410.919000 746.081000 1
551.072000 980.292000 1
305.267000 472.865000 1
146.818000 968.752000 1
901.258000 59.015000 1
637.590000 404.345000 1
60.817000 804.886000 1
227.990000 416.524000 1
413.782000 167.815000 1
522.646000 782.758000 1
662.361000 753.479000 1
47.027000 506.078000 1
291.183000 170.711000 1
572.284000 710.819000 1
468.590000 313.487000 1
32.502000 879.509000 1
59.569000 99.926000 1
376.154000 881.188000 1
572.792000 522.972000 1
849.940000 990.402000 1
581.987000 487.531000 1
911.099000 642.804000 1
808.769000 139.089000 1
59.329000 738.904000 1
823.256000 98.327000 1
521.662000 485.618000 1
368.158000 85.041000 1
991.696000 659.342000 1
255.752000 80.332000 1
886.513000 724.342000 1
910.171000 919.015000 1
603.852000 969.740000 1
535.294000 980.006000 1
850.928000 624.438000 1
19.330000 217.221000 1
614.840000 601.317000 1
221.104000 525.939000 1
760.474000 29.873000 1
181.381000 819.803000 1
768.777000 4.637000 1
918.130000 806.791000 1
490.255000 286.288000 1
891.832000 998.303000 1
461.982000 663.936000 1
594.987000 348.496000 1
388.279000 505.159000 1
783.863000 508.483000 1
991.251000 319.157000 1
4.841000 358.532000 1
943.595000 24.171000 1
575.753000 74.787000 1
625.488000 796.857000 1
117.079000 385.962000 1
343.082000 298.460000 1
722.117000 628.212000 1
819.449000 156.599000 1
435.003000 826.057000 1
959.240000 843.188000 1
824.360000 421.222000 1
23.476000 935.700000 1
769.718000 928.107000 1
957.211000 69.934000 1
436.590000 464.814000 1
389.091000 441.431000 1
823.346000 849.039000 1
465.602000 915.451000 1
440.178000 607.443000 1
228.660000 73.609000 1
509.757000 571.743000 1
888.421000 231.875000 1
716.307000 707.871000 1
388.474000 667.662000 1
533.928000 864.066000 1
510.850000 874.640000 1
285.289000 50.679000 1
326.692000 571.359000 1
978.786000 283.903000 1
641.293000 415.377000 1
265.070000 546.737000 1
373.160000 604.768000 1
912.128000 838.763000 1
520.220000 352.306000 1
962.558000 265.232000 1
425.916000 472.315000 1
353.327000 830.689000 1
704.190000 69.634000 1
538.560000 609.017000 1
737.297000 588.840000 1
989.435000 764.499000 1
979.833000 274.724000 1
815.178000 306.525000 1
362.436000 793.965000 1
106.781000 520.081000 1
725.694000 371.851000 1
66.818000 98.854000 1
976.619000 495.298000 1
453.969000 13.191000 1
847.605000 416.527000 1
794.776000 789.873000 1
888.843000 148.103000 1
620.562000 109.385000 1
734.090000 675.475000 1
234.754000 471.387000 1
780.667000 224.190000 1
752.238000 760.500000 1
15.266000 83.769000 1
67.026000 894.054000 1
877.734000 173.807000 1
414.136000 603.428000 1
62.010000 997.306000 1
218.634000 554.981000 1
492.605000 672.604000 1
84.525000 856.562000 1
605.483000 879.301000 1
646.435000 10.678000 1
27.404000 783.349000 1
636.416000 277.846000 1
975.176000 871.170000 1
265.585000 755.844000 1
611.712000 17.824000 1
32.696000 143.331000 1
101.593000 99.722000 1
37.385000 495.679000 1
789.881000 967.873000 1
615.459000 368.243000 1
965.180000 834.093000 1
923.225000 974.137000 1
23.049000 7.750000 1
830.699000 628.533000 1
887.051000 993.486000 1
155.563000 430.807000 1
293.187000 791.979000 1
708.654000 268.364000 1
179.502000 974.239000 1
540.560000 791.214000 1
508.415000 573.256000 1
934.545000 126.360000 1
189.331000 488.283000 1
622.039000 495.564000 1
456.156000 237.498000 1
863.808000 937.688000 1
587.944000 787.033000 1
