10000
160.656000 500.670000 1
232.183000 744.030000 1
115.741000 871.709000 1
569.521000 338.444000 1
550.609000 718.377000 1
748.209000 54.243000 1
557.645000 498.708000 1
649.298000 161.510000 1
183.573000 861.032000 1
180.775000 925.077000 1
639.666000 978.547000 1
701.084000 62.436000 1
500.856000 621.642000 1
680.223000 824.036000 1
497.789000 531.125000 1
940.431000 658.445000 1
548.147000 688.967000 1
918.827000 663.888000 1
560.676000 488.348000 1
2.333000 627.637000 1
723.077000 266.894000 1
198.232000 280.722000 1
281.955000 847.531000 1
958.584000 465.528000 1
708.563000 139.359000 1
390.605000 864.581000 1
634.258000 608.041000 1
927.017000 135.114000 1
746.036000 123.592000 1
475.502000 243.825000 1
654.717000 415.934000 1
418.622000 719.217000 1
104.901000 337.449000 1
899.457000 181.929000 1
825.797000 901.790000 1
325.918000 548.874000 1
685.037000 524.150000 1
829.596000 966.992000 1
888.033000 788.180000 1
948.872000 112.948000 1
443.892000 855.829000 1
977.529000 78.150000 1
980.222000 420.899000 1
213.265000 726.258000 1
544.491000 205.119000 1
970.083000 715.561000 1
137.405000 388.705000 1
434.778000 242.306000 1
726.154000 334.235000 1
940.587000 551.951000 1
752.378000 266.505000 1
100.825000 953.767000 1
307.008000 446.773000 1
437.111000 195.041000 1
234.954000 385.983000 1
307.990000 195.198000 1
758.164000 285.519000 1
273.348000 738.386000 1
222.770000 2.965000 1
464.645000 767.262000 1
208.085000 434.728000 1
999.175000 345.490000 1
823.434000 433.953000 1
104.149000 549.588000 1
284.540000 561.088000 1
617.892000 553.270000 1
827.594000 718.717000 1
507.037000 134.602000 1
681.843000 460.500000 1
845.995000 916.797000 1
362.835000 153.985000 1
628.347000 120.999000 1
955.857000 901.695000 1
859.386000 178.627000 1
904.661000 324.031000 1
462.241000 629.098000 1
758.759000 461.416000 1
490.940000 98.545000 1
411.721000 595.089000 1
164.486000 696.262000 1
156.178000 782.378000 1
249.532000 500.124000 1
17.447000 272.922000 1
151.078000 699.290000 1
733.422000 997.073000 1
132.439000 612.610000 1
151.059000 760.786000 1
733.609000 623.268000 1
662.482000 592.995000 1
318.247000 83.495000 1
433.378000 780.489000 1
228.945000 708.490000 1
758.257000 719.885000 1
807.035000 169.979000 1
831.327000 971.521000 1
866.241000 987.505000 1
270.251000 632.125000 1
3.981000 287.699000 1
421.399000 155.059000 1
986.989000 671.174000 1
668.484000 635.781000 1
283.784000 819.543000 1
396.567000 17.393000 1
959.163000 575.401000 1
126.741000 277.411000 1
658.896000 560.119000 1
574.252000 404.193000 1
268.609000 332.509000 1
124.079000 591.997000 1
502.488000 955.406000 1
79.870000 885.081000 1
459.263000 866.474000 1
33.559000 979.596000 1
154.173000 454.958000 1
134.655000 657.514000 1
642.484000 803.139000 1
293.295000 926.268000 1
139.035000 206.215000 1
460.014000 614.550000 1
781.616000 103.107000 1
891.961000 956.865000 1
663.226000 466.213000 1
361.058000 448.188000 1
798.723000 1.489000 1
556.537000 817.563000 1
473.247000 152.759000 1
702.645000 448.862000 1
19.233000 736.204000 1
428.458000 689.758000 1
707.514000 79.465000 1
863.625000 349.999000 1
882.605000 673.272000 1
792.619000 537.992000 1
879.487000 768.985000 1
152.542000 177.456000 1
872.092000 560.856000 1
134.321000 51.671000 1
543.421000 11.731000 1
16.211000 858.496000 1
529.573000 572.748000 1
676.060000 2.820000 1
241.859000 895.057000 1
451.683000 261.093000 1
631.261000 880.141000 1
467.203000 855.127000 1
959.607000 330.828000 1
205.126000 358.564000 1
4.101000 514.098000 1
412.908000 883.588000 1
283.083000 81.802000 1
577.396000 155.176000 1
642.658000 711.717000 1
206.847000 186.080000 1
239.801000 223.058000 1
560.928000 769.374000 1
312.158000 236.988000 1
772.194000 554.017000 1
132.045000 740.229000 1
331.462000 279.658000 1
620.371000 798.666000 1
651.138000 96.330000 1
129.494000 856.264000 1
971.246000 649.947000 1
886.714000 384.154000 1
49.888000 169.798000 1
465.956000 627.284000 1
324.974000 624.967000 1
339.002000 48.173000 1
327.399000 95.155000 1
787.583000 888.327000 1
864.529000 616.093000 1
641.668000 153.075000 1
686.462000 290.065000 1
893.305000 17.925000 1
86.076000 30.028000 1
332.943000 737.214000 1
642.710000 978.789000 1
109.830000 613.956000 1
628.737000 996.545000 1
514.462000 678.625000 1
166.343000 980.418000 1
305.909000 7.669000 1
121.737000 161.263000 1
572.194000 449.136000 1
256.418000 876.129000 1
337.464000 637.299000 1
492.222000 495.484000 1
790.375000 178.684000 1
785.549000 200.032000 1
712.961000 871.625000 1
746.412000 45.904000 1
608.839000 389.122000 1
24.694000 235.022000 1
519.430000 653.431000 1
231.567000 33.892000 1
848.408000 914.262000 1
530.662000 154.317000 1
921.931000 652.400000 1
831.933000 10.477000 1
617.888000 604.703000 1
886.606000 471.704000 1
242.003000 378.828000 1
967.188000 548.730000 1
557.512000 752.738000 1
265.114000 786.826000 1
140.715000 11.526000 1
832.730000 265.907000 1
917.000000 373.776000 1
500.929000 436.430000 1
543.559000 732.496000 1
986.674000 391.967000 1
646.758000 517.336000 1
62.637000 85.041000 1
686.088000 894.570000 1
95.518000 303.977000 1
15.625000 982.124000 1
775.681000 257.628000 1
360.952000 742.870000 1
322.710000 434.816000 1
11.960000 104.176000 1
737.994000 152.675000 1
115.702000 570.725000 1
418.582000 549.054000 1
944.501000 435.863000 1
985.484000 4.413000 1
168.359000 488.510000 1
396.380000 331.469000 1
5.847000 459.017000 1
416.510000 208.287000 1
869.939000 512.028000 1
512.264000 885.565000 1
10.504000 804.298000 1
659.545000 887.808000 1
547.168000 498.608000 1
322.625000 75.480000 1
602.784000 60.619000 1
228.155000 234.839000 1
147.696000 163.090000 1
783.893000 608.550000 1
598.953000 285.730000 1
612.963000 283.665000 1
774.240000 525.695000 1
615.134000 296.439000 1
501.065000 547.997000 1
504.727000 371.004000 1
60.025000 533.343000 1
772.921000 586.882000 1
337.641000 948.819000 1
474.690000 401.161000 1
447.427000 797.315000 1
476.641000 566.563000 1
374.287000 221.149000 1
801.402000 38.335000 1
384.239000 585.296000 1
163.237000 499.544000 1
387.378000 776.200000 1
299.561000 161.618000 1
818.248000 914.696000 1
974.410000 319.313000 1
462.693000 479.137000 1
206.669000 39.070000 1
528.832000 979.591000 1
625.952000 382.826000 1
928.410000 100.643000 1
783.987000 892.189000 1
414.310000 260.629000 1
458.752000 304.949000 1
998.130000 776.507000 1
859.637000 898.721000 1
878.155000 22.874000 1
398.265000 265.533000 1
315.427000 697.827000 1
943.503000 133.675000 1
128.875000 917.913000 1
969.340000 107.920000 1
913.402000 176.009000 1
663.342000 442.235000 1
155.600000 805.647000 1
825.061000 600.362000 1
906.290000 609.048000 1
492.551000 836.952000 1
386.029000 467.656000 1
658.254000 900.511000 1
244.163000 517.891000 1
799.232000 122.318000 1
540.765000 197.498000 1
904.203000 372.544000 1
411.677000 847.706000 1
506.219000 56.904000 1
765.620000 475.559000 1
681.176000 679.022000 1
167.921000 344.518000 1
121.257000 323.521000 1
150.165000 462.670000 1
923.884000 572.807000 1
588.071000 932.787000 1
926.112000 490.452000 1
916.795000 584.366000 1
390.964000 160.958000 1
618.609000 190.196000 1
799.628000 675.726000 1
904.046000 703.831000 1
48.271000 832.075000 1
551.538000 70.842000 1
405.331000 833.510000 1
62.754000 86.507000 1
512.532000 230.675000 1
431.026000 150.142000 1
70.548000 97.543000 1
129.164000 994.432000 1
186.703000 717.235000 1
443.572000 112.815000 1
724.040000 360.367000 1
213.533000 115.004000 1
37.678000 348.494000 1
821.552000 837.306000 1
24.220000 241.951000 1
57.490000 72.491000 1
74.026000 125.380000 1
659.686000 479.358000 1
475.242000 722.440000 1
82.217000 987.774000 1
469.467000 29.595000 1
654.268000 540.015000 1
127.139000 299.785000 1
50.800000 830.194000 1
533.372000 10.724000 1
459.361000 257.412000 1
371.091000 189.246000 1
888.768000 925.121000 1
537.740000 710.321000 1
278.780000 561.960000 1
468.624000 336.270000 1
150.804000 542.650000 1
978.002000 810.490000 1
538.360000 453.244000 1
49.282000 136.930000 1
957.370000 35.101000 1
166.525000 127.991000 1
575.116000 810.016000 1
427.776000 142.268000 1
640.210000 961.148000 1
152.992000 615.923000 1
218.561000 40.436000 1
805.169000 107.329000 1
965.557000 342.909000 1
334.002000 244.337000 1
904.870000 802.626000 1
96.959000 572.026000 1
861.629000 74.961000 1
382.516000 916.341000 1
528.205000 948.150000 1
53.271000 1.928000 1
983.251000 219.797000 1
129.919000 74.719000 1
546.165000 557.695000 1
733.340000 702.728000 1
518.843000 886.332000 1
318.651000 253.756000 1
926.768000 123.821000 1
877.438000 408.678000 1
466.730000 727.792000 1
653.015000 887.952000 1
530.419000 749.975000 1
459.978000 908.400000 1
341.288000 358.846000 1
824.741000 385.846000 1
823.348000 878.013000 1
387.774000 322.951000 1
